case_id,track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,psi_rad,length,width
1,1,39,3900,car,1028.147,1004.665,-0.209,-0.728,-1.85,4.68,2.06
1,3,39,3900,car,1026.875,990.974,1.731,-4.717,-1.219,4.52,1.99
1,4,39,3900,car,992.544,984.04,-0.316,2.115,1.719,4.39,1.69
1,5,39,3900,car,1029.902,1012.818,0.0,0.0,-1.804,4.92,2.15
1,6,39,3900,car,1014.197,999.142,-1.908,-1.527,-2.467,4.51,1.89
1,10,39,3900,car,1020.887,1004.764,-1.034,-1.679,-2.123,4.52,1.87
1,11,39,3900,car,993.713,995.803,-12.256,2.333,2.953,5.04,1.87
1,1,40,4000,car,1028.124,1004.593,-0.242,-0.838,-1.852,4.68,2.06
1,3,40,4000,car,1027.11,990.53,2.013,-4.735,-1.169,4.52,1.99
1,4,40,4000,car,992.484,984.246,-0.402,2.322,1.742,4.39,1.69
1,5,40,4000,car,1029.902,1012.818,0.0,0.0,-1.804,4.92,2.15
1,6,40,4000,car,1013.996,999.003,-1.989,-1.551,-2.479,4.51,1.89
1,10,40,4000,car,1020.779,1004.599,-1.085,-1.743,-2.127,4.52,1.87
1,11,40,4000,car,992.487,996.036,-12.254,2.329,2.954,5.04,1.87
2,1,1,100,car,1028.287,1005.096,0.0,0.0,-1.841,4.68,2.06
2,2,1,100,car,975.837,994.421,-9.398,5.369,2.623,4.42,1.79
2,3,1,100,car,1026.041,997.507,0.0,0.0,-1.805,4.52,1.99
2,4,1,100,car,992.865,982.429,0.0,0.0,1.522,4.39,1.69
2,5,1,100,car,1029.902,1012.818,0.0,0.0,-1.804,4.92,2.15
2,6,1,100,car,1016.718,1001.266,-0.11,-0.113,-2.343,4.51,1.89
2,7,1,100,car,1034.572,983.871,10.549,-1.836,-0.172,4.3,1.78
2,8,1,100,car,1008.102,977.75,4.421,-6.432,-0.969,5.04,1.88
2,9,1,100,car,949.372,1003.674,-12.129,2.229,2.96,4.84,1.81
2,10,1,100,car,995.478,995.681,-13.709,2.602,2.954,4.04,1.72
2,11,1,100,car,1024.199,1010.678,-1.448,-2.774,-2.052,4.52,1.87
2,1,2,200,car,1028.287,1005.096,0.0,0.0,-1.841,4.68,2.06
2,2,2,200,car,974.884,994.934,-9.733,5.3,2.643,4.42,1.79
2,3,2,200,car,1026.041,997.507,0.0,0.0,-1.805,4.52,1.99
2,4,2,200,car,992.865,982.429,0.0,0.0,1.522,4.39,1.69
2,5,2,200,car,1029.902,1012.818,0.0,0.0,-1.804,4.92,2.15
2,6,2,200,car,1016.706,1001.255,-0.116,-0.119,-2.343,4.51,1.89
2,8,2,200,car,1008.488,977.072,4.18,-6.657,-1.01,5.04,1.88
2,9,2,200,car,948.159,1003.897,-12.125,2.224,2.96,4.84,1.81
2,10,2,200,car,994.107,995.94,-13.668,2.582,2.955,4.04,1.72
2,11,2,200,car,1024.056,1010.399,-1.392,-2.68,-2.05,4.52,1.87
2,1,3,300,car,1028.287,1005.096,0.0,0.0,-1.841,4.68,2.06
2,2,3,300,car,973.898,995.441,-10.06,5.225,2.663,4.42,1.79
2,3,3,300,car,1026.041,997.507,0.0,0.0,-1.805,4.52,1.99
2,4,3,300,car,992.865,982.429,0.0,0.0,1.522,4.39,1.69
2,5,3,300,car,1029.902,1012.818,0.0,0.0,-1.804,4.92,2.15
2,6,3,300,car,1016.694,1001.243,-0.123,-0.126,-2.344,4.51,1.89
2,8,3,300,car,1008.849,976.374,3.939,-6.881,-1.051,5.04,1.88
2,9,3,300,car,946.947,1004.118,-12.122,2.218,2.961,4.84,1.81
2,10,3,300,car,992.74,996.197,-13.625,2.561,2.956,4.04,1.72
2,11,3,300,car,1023.92,1010.13,-1.337,-2.587,-2.048,4.52,1.87
2,1,4,400,car,1028.287,1005.096,0.0,0.0,-1.841,4.68,2.06
2,2,4,400,car,972.881,995.941,-10.376,5.145,2.681,4.42,1.79
2,3,4,400,car,1026.041,997.507,0.0,0.0,-1.805,4.52,1.99
2,4,4,400,car,992.865,982.429,0.0,0.0,1.522,4.39,1.69
2,5,4,400,car,1029.902,1012.818,0.0,0.0,-1.804,4.92,2.15
2,6,4,400,car,1016.681,1001.231,-0.129,-0.132,-2.344,4.51,1.89
2,8,4,400,car,1009.186,975.656,3.697,-7.103,-1.091,5.04,1.88
2,9,4,400,car,945.734,1004.339,-12.122,2.212,2.961,4.84,1.81
2,10,4,400,car,991.377,996.452,-13.58,2.539,2.957,4.04,1.72
2,11,4,400,car,1023.788,1009.87,-1.283,-2.492,-2.046,4.52,1.87
2,1,5,500,car,1028.287,1005.096,0.0,0.0,-1.841,4.68,2.06
2,2,5,500,car,971.833,996.434,-10.682,5.061,2.699,4.42,1.79
2,3,5,500,car,1026.041,997.507,0.0,0.0,-1.805,4.52,1.99
2,4,5,500,car,992.865,982.429,0.0,0.0,1.522,4.39,1.69
2,5,5,500,car,1029.902,1012.818,0.0,0.0,-1.804,4.92,2.15
2,6,5,500,car,1016.668,1001.218,-0.135,-0.138,-2.345,4.51,1.89
2,8,5,500,car,1009.499,974.919,3.457,-7.32,-1.13,5.04,1.88
2,9,5,500,car,944.522,1004.56,-12.122,2.206,2.962,4.84,1.81
2,10,5,500,car,990.019,996.705,-13.535,2.516,2.958,4.04,1.72
2,11,5,500,car,1023.661,1009.62,-1.23,-2.396,-2.045,4.52,1.87
2,1,6,600,car,1028.287,1005.096,0.0,0.0,-1.841,4.68,2.06
2,2,6,600,car,970.755,996.92,-10.977,4.975,2.716,4.42,1.79
2,3,6,600,car,1026.041,997.507,0.0,0.0,-1.805,4.52,1.99
2,4,6,600,car,992.865,982.429,0.0,0.0,1.522,4.39,1.69
2,5,6,600,car,1029.902,1012.818,0.0,0.0,-1.804,4.92,2.15
2,6,6,600,car,1016.654,1001.205,-0.14,-0.144,-2.345,4.51,1.89
2,8,6,600,car,1009.789,974.163,3.218,-7.532,-1.167,5.04,1.88
2,9,6,600,car,943.31,1004.78,-12.123,2.201,2.962,4.84,1.81
2,10,6,600,car,988.665,996.955,-13.49,2.493,2.959,4.04,1.72
2,11,6,600,car,1023.539,1009.38,-1.176,-2.295,-2.044,4.52,1.87
2,1,7,700,car,1028.287,1005.096,0.0,0.0,-1.841,4.68,2.06
2,2,7,700,car,969.648,997.397,-11.261,4.886,2.732,4.42,1.79
2,3,7,700,car,1026.041,997.507,0.0,0.0,-1.805,4.52,1.99
2,4,7,700,car,992.865,982.429,0.0,0.0,1.522,4.39,1.69
2,5,7,700,car,1029.902,1012.818,0.0,0.0,-1.804,4.92,2.15
2,6,7,700,car,1016.639,1001.191,-0.145,-0.148,-2.346,4.51,1.89
2,8,7,700,car,1010.057,973.389,2.983,-7.733,-1.203,5.04,1.88
2,9,7,700,car,942.097,1004.999,-12.124,2.195,2.962,4.84,1.81
2,10,7,700,car,987.316,997.203,-13.445,2.471,2.96,4.04,1.72
2,11,7,700,car,1023.422,1009.15,-1.121,-2.191,-2.044,4.52,1.87
2,1,8,800,car,1028.287,1005.096,0.0,0.0,-1.841,4.68,2.06
2,2,8,800,car,968.514,997.867,-11.532,4.795,2.748,4.42,1.79
2,3,8,800,car,1026.041,997.507,0.0,0.0,-1.805,4.52,1.99
2,4,8,800,car,992.865,982.429,0.0,0.0,1.522,4.39,1.69
2,5,8,800,car,1029.902,1012.818,0.0,0.0,-1.804,4.92,2.15
2,6,8,800,car,1016.625,1001.177,-0.148,-0.151,-2.346,4.51,1.89
2,8,8,800,car,1010.304,972.597,2.755,-7.923,-1.236,5.04,1.88
2,9,8,800,car,940.885,1005.218,-12.126,2.19,2.963,4.84,1.81
2,10,8,800,car,985.971,997.449,-13.399,2.449,2.961,4.04,1.72
2,11,8,800,car,1023.31,1008.931,-1.065,-2.083,-2.043,4.52,1.87
2,1,9,900,car,1028.287,1005.096,0.0,0.0,-1.841,4.68,2.06
2,2,9,900,car,967.353,998.328,-11.792,4.702,2.762,4.42,1.79
2,3,9,900,car,1026.041,997.507,0.0,0.0,-1.805,4.52,1.99
2,4,9,900,car,992.865,982.429,0.0,0.0,1.522,4.39,1.69
2,5,9,900,car,1029.902,1012.818,0.0,0.0,-1.804,4.92,2.15
2,6,9,900,car,1016.609,1001.162,-0.149,-0.152,-2.347,4.51,1.89
2,8,9,900,car,1010.531,971.789,2.534,-8.098,-1.268,5.04,1.88
2,9,9,900,car,939.672,1005.437,-12.127,2.186,2.963,4.84,1.81
2,10,9,900,car,984.631,997.693,-13.354,2.427,2.962,4.04,1.72
2,11,9,900,car,1023.204,1008.723,-1.008,-1.971,-2.044,4.52,1.87
2,1,10,1000,car,1028.287,1005.096,0.0,0.0,-1.841,4.68,2.06
2,2,10,1000,car,966.167,998.782,-12.038,4.608,2.776,4.42,1.79
2,3,10,1000,car,1026.041,997.507,0.0,0.0,-1.805,4.52,1.99
2,4,10,1000,car,992.865,982.429,0.0,0.0,1.522,4.39,1.69
2,5,10,1000,car,1029.902,1012.818,0.0,0.0,-1.804,4.92,2.15
2,6,10,1000,car,1016.594,1001.147,-0.149,-0.152,-2.347,4.51,1.89
2,8,10,1000,car,1010.739,970.965,2.323,-8.256,-1.297,5.04,1.88
2,9,10,1000,car,938.459,1005.655,-12.128,2.181,2.964,4.84,1.81
2,10,10,1000,car,983.295,997.934,-13.308,2.407,2.963,4.04,1.72
2,11,10,1000,car,1023.102,1008.526,-0.95,-1.855,-2.044,4.52,1.87
2,1,11,1100,car,1028.287,1005.096,0.0,0.0,-1.841,4.68,2.06
2,2,11,1100,car,964.957,999.226,-12.272,4.513,2.789,4.42,1.79
2,3,11,1100,car,1026.041,997.507,0.0,0.0,-1.805,4.52,1.99
2,4,11,1100,car,992.865,982.429,0.0,0.0,1.522,4.39,1.69
2,5,11,1100,car,1029.902,1012.818,0.0,0.0,-1.804,4.92,2.15
2,6,11,1100,car,1016.579,1001.133,-0.147,-0.149,-2.348,4.51,1.89
2,8,11,1100,car,1010.929,970.128,2.122,-8.395,-1.323,5.04,1.88
2,9,11,1100,car,937.246,1005.872,-12.129,2.177,2.964,4.84,1.81
2,10,11,1100,car,981.964,998.174,-13.262,2.388,2.963,4.04,1.72
2,11,11,1100,car,1023.006,1008.341,-0.891,-1.736,-2.045,4.52,1.87
2,1,12,1200,car,1028.287,1005.096,0.0,0.0,-1.841,4.68,2.06
2,2,12,1200,car,963.725,999.662,-12.491,4.417,2.802,4.42,1.79
2,3,12,1200,car,1026.041,997.507,0.0,0.0,-1.805,4.52,1.99
2,4,12,1200,car,992.865,982.429,0.0,0.0,1.522,4.39,1.69
2,5,12,1200,car,1029.902,1012.818,0.0,0.0,-1.804,4.92,2.15
2,6,12,1200,car,1016.563,1001.118,-0.143,-0.145,-2.348,4.51,1.89
2,8,12,1200,car,1011.103,969.278,1.933,-8.514,-1.347,5.04,1.88
2,9,12,1200,car,936.033,1006.09,-12.13,2.173,2.964,4.84,1.81
2,10,12,1200,car,980.638,998.412,-13.216,2.37,2.964,4.04,1.72
2,11,12,1200,car,1022.915,1008.168,-0.83,-1.614,-2.046,4.52,1.87
2,1,13,1300,car,1028.287,1005.096,0.0,0.0,-1.841,4.68,2.06
2,2,13,1300,car,962.47,1000.088,-12.696,4.32,2.814,4.42,1.79
2,3,13,1300,car,1026.041,997.507,0.0,0.0,-1.805,4.52,1.99
2,4,13,1300,car,992.865,982.429,0.0,0.0,1.522,4.39,1.69
2,5,13,1300,car,1029.902,1012.818,0.0,0.0,-1.804,4.92,2.15
2,6,13,1300,car,1016.549,1001.104,-0.137,-0.139,-2.348,4.51,1.89
2,8,13,1300,car,1011.26,968.417,1.756,-8.612,-1.37,5.04,1.88
2,9,13,1300,car,934.82,1006.306,-12.131,2.169,2.965,4.84,1.81
2,10,13,1300,car,979.316,998.648,-13.169,2.353,2.965,4.04,1.72
2,11,13,1300,car,1022.83,1008.008,-0.77,-1.491,-2.047,4.52,1.87
2,1,14,1400,car,1028.287,1005.096,0.0,0.0,-1.841,4.68,2.06
2,2,14,1400,car,961.196,1000.506,-12.885,4.222,2.825,4.42,1.79
2,3,14,1400,car,1026.041,997.507,0.0,0.0,-1.805,4.52,1.99
2,4,14,1400,car,992.865,982.429,0.0,0.0,1.522,4.39,1.69
2,5,14,1400,car,1029.902,1012.818,0.0,0.0,-1.804,4.92,2.15
2,6,14,1400,car,1016.535,1001.09,-0.13,-0.132,-2.349,4.51,1.89
2,8,14,1400,car,1011.403,967.548,1.587,-8.691,-1.39,5.04,1.88
2,10,14,1400,car,977.999,998.883,-13.122,2.338,2.965,4.04,1.72
2,11,14,1400,car,1022.751,1007.86,-0.709,-1.368,-2.049,4.52,1.87
2,1,15,1500,car,1028.287,1005.096,0.0,0.0,-1.841,4.68,2.06
2,2,15,1500,car,959.903,1000.915,-13.059,4.124,2.836,4.42,1.79
2,3,15,1500,car,1026.041,997.507,0.0,0.0,-1.805,4.52,1.99
2,4,15,1500,car,992.865,982.429,0.0,0.0,1.522,4.39,1.69
2,5,15,1500,car,1029.902,1012.818,0.0,0.0,-1.804,4.92,2.15
2,6,15,1500,car,1016.521,1001.078,-0.123,-0.125,-2.349,4.51,1.89
2,8,15,1500,car,1011.531,966.672,1.427,-8.75,-1.409,5.04,1.88
2,10,15,1500,car,976.687,999.116,-13.074,2.325,2.966,4.04,1.72
2,11,15,1500,car,1022.677,1007.724,-0.649,-1.247,-2.051,4.52,1.87
2,12,15,1500,car,1035.367,988.265,-12.113,2.048,2.974,5.04,1.87
2,1,16,1600,car,1028.287,1005.096,0.0,0.0,-1.841,4.68,2.06
2,2,16,1600,car,958.593,1001.314,-13.216,4.026,2.846,4.42,1.79
2,3,16,1600,car,1026.041,997.507,0.0,0.0,-1.805,4.52,1.99
2,4,16,1600,car,992.865,982.429,0.0,0.0,1.522,4.39,1.69
2,5,16,1600,car,1029.902,1012.818,0.0,0.0,-1.804,4.92,2.15
2,6,16,1600,car,1016.509,1001.066,-0.116,-0.117,-2.35,4.51,1.89
2,8,16,1600,car,1011.645,965.792,1.271,-8.791,-1.427,5.04,1.88
2,10,16,1600,car,975.38,999.349,-13.026,2.313,2.966,4.04,1.72
2,11,16,1600,car,1022.61,1007.601,-0.591,-1.131,-2.052,4.52,1.87
2,12,16,1600,car,1034.156,988.47,-12.125,2.057,2.974,5.04,1.87
2,1,17,1700,car,1028.287,1005.096,0.0,0.0,-1.841,4.68,2.06
2,2,17,1700,car,957.268,1001.705,-13.357,3.928,2.856,4.42,1.79
2,3,17,1700,car,1026.041,997.507,0.0,0.0,-1.805,4.52,1.99
2,4,17,1700,car,992.865,982.429,0.0,0.0,1.522,4.39,1.69
2,5,17,1700,car,1029.902,1012.818,0.0,0.0,-1.804,4.92,2.15
2,6,17,1700,car,1016.497,1001.054,-0.109,-0.11,-2.35,4.51,1.89
2,8,17,1700,car,1011.744,964.908,1.118,-8.819,-1.445,5.04,1.88
2,10,17,1700,car,974.077,999.58,-12.978,2.302,2.966,4.04,1.72
2,11,17,1700,car,1022.547,1007.489,-0.536,-1.02,-2.054,4.52,1.87
2,12,17,1700,car,1032.944,988.677,-12.137,2.068,2.973,5.04,1.87
2,1,18,1800,car,1028.287,1005.096,0.0,0.0,-1.841,4.68,2.06
2,2,18,1800,car,955.929,1002.086,-13.482,3.831,2.865,4.42,1.79
2,3,18,1800,car,1026.041,997.507,0.0,0.0,-1.805,4.52,1.99
2,4,18,1800,car,992.865,982.429,0.0,0.0,1.522,4.39,1.69
2,5,18,1800,car,1029.902,1012.818,0.0,0.0,-1.804,4.92,2.15
2,6,18,1800,car,1016.485,1001.044,-0.103,-0.104,-2.351,4.51,1.89
2,8,18,1800,car,1011.828,964.023,0.965,-8.837,-1.462,5.04,1.88
2,10,18,1800,car,972.779,999.81,-12.928,2.293,2.966,4.04,1.72
2,11,18,1800,car,1022.49,1007.389,-0.484,-0.918,-2.056,4.52,1.87
2,12,18,1800,car,1031.73,988.885,-12.149,2.078,2.972,5.04,1.87
2,1,19,1900,car,1028.287,1005.096,0.0,0.0,-1.841,4.68,2.06
2,2,19,1900,car,954.577,1002.458,-13.592,3.736,2.873,4.42,1.79
2,3,19,1900,car,1026.041,997.507,0.0,0.0,-1.805,4.52,1.99
2,4,19,1900,car,992.865,982.429,0.0,0.0,1.522,4.39,1.69
2,5,19,1900,car,1029.902,1012.818,0.0,0.0,-1.804,4.92,2.15
2,6,19,1900,car,1016.475,1001.033,-0.1,-0.101,-2.351,4.51,1.89
2,10,19,1900,car,971.486,1000.039,-12.878,2.285,2.966,4.04,1.72
2,11,19,1900,car,1022.439,1007.298,-0.437,-0.825,-2.059,4.52,1.87
2,12,19,1900,car,1030.516,989.094,-12.159,2.09,2.971,5.04,1.87
2,1,20,2000,car,1028.287,1005.096,0.0,0.0,-1.841,4.68,2.06
2,2,20,2000,car,953.215,1002.822,-13.686,3.643,2.881,4.42,1.79
2,3,20,2000,car,1026.041,997.507,0.0,0.0,-1.804,4.52,1.99
2,4,20,2000,car,992.865,982.429,0.0,0.0,1.522,4.39,1.69
2,5,20,2000,car,1029.902,1012.818,0.0,0.0,-1.804,4.92,2.15
2,6,20,2000,car,1016.464,1001.024,-0.099,-0.1,-2.351,4.51,1.89
2,10,20,2000,car,970.198,1000.268,-12.828,2.277,2.966,4.04,1.72
2,11,20,2000,car,1022.392,1007.217,-0.396,-0.742,-2.06,4.52,1.87
2,12,20,2000,car,1029.3,989.304,-12.167,2.101,2.971,5.04,1.87
2,1,21,2100,car,1028.287,1005.096,0.0,0.0,-1.841,4.68,2.06
2,2,21,2100,car,951.844,1003.176,-13.766,3.553,2.889,4.42,1.79
2,3,21,2100,car,1026.041,997.507,0.0,0.0,-1.804,4.52,1.99
2,4,21,2100,car,992.865,982.429,0.0,0.0,1.522,4.39,1.69
2,5,21,2100,car,1029.902,1012.818,0.0,0.0,-1.804,4.92,2.15
2,6,21,2100,car,1016.454,1001.014,-0.101,-0.102,-2.352,4.51,1.89
2,10,21,2100,car,968.916,1000.496,-12.776,2.269,2.966,4.04,1.72
2,11,21,2100,car,1022.349,1007.145,-0.359,-0.671,-2.062,4.52,1.87
2,12,21,2100,car,1028.083,989.515,-12.176,2.112,2.97,5.04,1.87
2,1,22,2200,car,1028.287,1005.096,0.0,0.0,-1.841,4.68,2.06
2,2,22,2200,car,950.465,1003.523,-13.833,3.468,2.896,4.42,1.79
2,3,22,2200,car,1026.041,997.507,0.0,0.0,-1.804,4.52,1.99
2,4,22,2200,car,992.865,982.429,0.0,0.0,1.521,4.39,1.69
2,5,22,2200,car,1029.902,1012.818,0.0,0.0,-1.804,4.92,2.15
2,6,22,2200,car,1016.444,1001.004,-0.107,-0.107,-2.352,4.51,1.89
2,10,22,2200,car,967.638,1000.723,-12.724,2.262,2.966,4.04,1.72
2,11,22,2200,car,1022.311,1007.079,-0.329,-0.612,-2.064,4.52,1.87
2,12,22,2200,car,1026.866,989.728,-12.185,2.122,2.969,5.04,1.87
2,1,23,2300,car,1028.287,1005.096,0.0,0.0,-1.841,4.68,2.06
2,2,23,2300,car,949.08,1003.861,-13.887,3.387,2.902,4.42,1.79
2,3,23,2300,car,1026.041,997.507,0.0,0.0,-1.804,4.52,1.99
2,4,23,2300,car,992.865,982.429,0.0,0.0,1.521,4.39,1.69
2,5,23,2300,car,1029.902,1012.818,0.0,0.0,-1.804,4.92,2.15
2,6,23,2300,car,1016.433,1000.994,-0.117,-0.117,-2.353,4.51,1.89
2,10,23,2300,car,966.366,1000.949,-12.671,2.253,2.966,4.04,1.72
2,11,23,2300,car,1022.275,1007.019,-0.305,-0.565,-2.066,4.52,1.87
2,12,23,2300,car,1025.648,989.941,-12.195,2.133,2.968,5.04,1.87
2,1,24,2400,car,1028.287,1005.096,0.0,0.0,-1.841,4.68,2.06
2,2,24,2400,car,947.689,1004.193,-13.93,3.312,2.908,4.42,1.79
2,3,24,2400,car,1026.045,997.531,-0.044,-0.182,-1.806,4.52,1.99
2,4,24,2400,car,992.865,982.429,0.0,0.0,1.521,4.39,1.69
2,5,24,2400,car,1029.902,1012.818,0.0,0.0,-1.804,4.92,2.15
2,6,24,2400,car,1016.421,1000.983,-0.131,-0.132,-2.353,4.51,1.89
2,10,24,2400,car,965.099,1001.174,-12.618,2.244,2.966,4.04,1.72
2,11,24,2400,car,1022.242,1006.964,-0.287,-0.529,-2.067,4.52,1.87
2,12,24,2400,car,1024.428,990.155,-12.205,2.142,2.968,5.04,1.87
2,1,25,2500,car,1028.287,1005.096,0.0,0.0,-1.841,4.68,2.06
2,2,25,2500,car,946.295,1004.517,-13.963,3.244,2.913,4.42,1.79
2,3,25,2500,car,1026.038,997.513,-0.081,-0.335,-1.807,4.52,1.99
2,4,25,2500,car,992.865,982.429,0.0,0.0,1.521,4.39,1.69
2,5,25,2500,car,1029.902,1012.818,0.0,0.0,-1.804,4.92,2.15
2,6,25,2500,car,1016.407,1000.97,-0.151,-0.152,-2.353,4.51,1.89
2,10,25,2500,car,963.837,1001.399,-12.566,2.235,2.966,4.04,1.72
2,11,25,2500,car,1022.212,1006.912,-0.275,-0.505,-2.069,4.52,1.87
2,12,25,2500,car,1023.208,990.37,-12.216,2.151,2.967,5.04,1.87
2,1,26,2600,car,1028.287,1005.096,0.0,0.0,-1.841,4.68,2.06
2,2,26,2600,car,944.897,1004.836,-13.988,3.184,2.918,4.42,1.79
2,3,26,2600,car,1026.029,997.48,-0.122,-0.505,-1.808,4.52,1.99
2,4,26,2600,car,992.865,982.429,0.0,0.0,1.521,4.39,1.69
2,5,26,2600,car,1029.902,1012.818,0.0,0.0,-1.804,4.92,2.15
2,6,26,2600,car,1016.391,1000.955,-0.176,-0.177,-2.354,4.51,1.89
2,10,26,2600,car,962.58,1001.622,-12.516,2.225,2.966,4.04,1.72
2,11,26,2600,car,1022.182,1006.862,-0.268,-0.492,-2.07,4.52,1.87
2,12,26,2600,car,1021.987,990.586,-12.228,2.159,2.967,5.04,1.87
2,1,27,2700,car,1028.287,1005.096,0.0,0.0,-1.841,4.68,2.06
2,2,27,2700,car,943.497,1005.149,-14.006,3.131,2.922,4.42,1.79
2,3,27,2700,car,1026.017,997.429,-0.167,-0.688,-1.809,4.52,1.99
2,4,27,2700,car,992.865,982.429,0.0,0.0,1.522,4.39,1.69
2,5,27,2700,car,1029.902,1012.818,0.0,0.0,-1.804,4.92,2.15
2,6,27,2700,car,1016.373,1000.938,-0.208,-0.208,-2.355,4.51,1.89
2,10,27,2700,car,961.329,1001.844,-12.467,2.214,2.966,4.04,1.72
2,11,27,2700,car,1022.154,1006.814,-0.267,-0.488,-2.071,4.52,1.87
2,12,27,2700,car,1020.764,990.803,-12.241,2.167,2.966,5.04,1.87
2,1,28,2800,car,1028.287,1005.096,0.0,0.0,-1.841,4.68,2.06
2,2,28,2800,car,942.096,1005.458,-14.019,3.085,2.925,4.42,1.79
2,3,28,2800,car,1026.001,997.36,-0.213,-0.884,-1.808,4.52,1.99
2,4,28,2800,car,992.865,982.429,0.0,0.0,1.523,4.39,1.69
2,5,28,2800,car,1029.902,1012.818,0.0,0.0,-1.804,4.92,2.15
2,6,28,2800,car,1016.352,1000.918,-0.246,-0.246,-2.355,4.51,1.89
2,10,28,2800,car,960.082,1002.066,-12.423,2.203,2.966,4.04,1.72
2,11,28,2800,car,1022.126,1006.766,-0.271,-0.494,-2.072,4.52,1.87
2,12,28,2800,car,1019.54,991.02,-12.253,2.175,2.966,5.04,1.87
2,1,29,2900,car,1028.287,1005.096,0.0,0.0,-1.841,4.68,2.06
2,2,29,2900,car,940.693,1005.763,-14.028,3.047,2.928,4.42,1.79
2,3,29,2900,car,1025.983,997.271,-0.261,-1.092,-1.805,4.52,1.99
2,4,29,2900,car,992.861,982.453,0.007,0.156,1.524,4.39,1.69
2,5,29,2900,car,1029.902,1012.818,0.0,0.0,-1.804,4.92,2.15
2,6,29,2900,car,1016.326,1000.894,-0.29,-0.29,-2.356,4.51,1.89
2,10,29,2900,car,958.839,1002.285,-12.382,2.192,2.966,4.04,1.72
2,11,29,2900,car,1022.097,1006.717,-0.28,-0.509,-2.074,4.52,1.87
2,12,29,2900,car,1018.315,991.239,-12.266,2.183,2.965,5.04,1.87
2,1,30,3000,car,1028.287,1005.096,0.0,0.0,-1.841,4.68,2.06
2,2,30,3000,car,939.29,1006.065,-14.035,3.013,2.93,4.42,1.79
2,3,30,3000,car,1025.963,997.16,-0.308,-1.313,-1.801,4.52,1.99
2,4,30,3000,car,992.859,982.469,0.009,0.211,1.527,4.39,1.69
2,5,30,3000,car,1029.902,1012.818,0.0,0.0,-1.804,4.92,2.15
2,6,30,3000,car,1016.297,1000.866,-0.342,-0.341,-2.357,4.51,1.89
2,10,30,3000,car,957.601,1002.504,-12.346,2.18,2.967,4.04,1.72
2,11,30,3000,car,1022.068,1006.667,-0.293,-0.531,-2.075,4.52,1.87
2,12,30,3000,car,1017.088,991.458,-12.278,2.191,2.965,5.04,1.87
2,1,31,3100,car,1028.287,1005.096,0.0,0.0,-1.841,4.68,2.06
2,2,31,3100,car,937.885,1006.364,-14.041,2.983,2.932,4.42,1.79
2,3,31,3100,car,1025.939,997.027,-0.353,-1.544,-1.795,4.52,1.99
2,4,31,3100,car,992.856,982.489,0.01,0.249,1.53,4.39,1.69
2,5,31,3100,car,1029.902,1012.818,0.0,0.0,-1.804,4.92,2.15
2,6,31,3100,car,1016.261,1000.833,-0.4,-0.398,-2.358,4.51,1.89
2,10,31,3100,car,956.367,1002.722,-12.315,2.17,2.967,4.04,1.72
2,11,31,3100,car,1022.037,1006.615,-0.31,-0.561,-2.076,4.52,1.87
2,12,31,3100,car,1015.861,991.678,-12.29,2.2,2.964,5.04,1.87
2,1,32,3200,car,1028.287,1005.096,0.0,0.0,-1.841,4.68,2.06
2,2,32,3200,car,936.481,1006.659,-14.046,2.955,2.934,4.42,1.79
2,3,32,3200,car,1025.913,996.87,-0.393,-1.785,-1.788,4.52,1.99
2,4,32,3200,car,992.853,982.514,0.011,0.283,1.533,4.39,1.69
2,5,32,3200,car,1029.902,1012.818,0.0,0.0,-1.804,4.92,2.15
2,6,32,3200,car,1016.22,1000.795,-0.464,-0.461,-2.36,4.51,1.89
2,10,32,3200,car,955.135,1002.938,-12.291,2.16,2.968,4.04,1.72
2,11,32,3200,car,1022.005,1006.559,-0.332,-0.598,-2.077,4.52,1.87
2,12,32,3200,car,1014.632,991.899,-12.301,2.21,2.964,5.04,1.87
2,1,33,3300,car,1028.287,1005.096,0.0,0.0,-1.841,4.68,2.06
2,2,33,3300,car,935.076,1006.952,-14.052,2.928,2.936,4.42,1.79
2,3,33,3300,car,1025.886,996.689,-0.426,-2.033,-1.777,4.52,1.99
2,4,33,3300,car,992.85,982.542,0.011,0.32,1.537,4.39,1.69
2,5,33,3300,car,1029.902,1012.818,0.0,0.0,-1.804,4.92,2.15
2,6,33,3300,car,1016.172,1000.75,-0.535,-0.529,-2.362,4.51,1.89
2,10,33,3300,car,953.906,1003.154,-12.272,2.151,2.968,4.04,1.72
2,11,33,3300,car,1021.97,1006.5,-0.357,-0.641,-2.079,4.52,1.87
2,12,33,3300,car,1013.402,992.121,-12.31,2.22,2.963,5.04,1.87
2,1,34,3400,car,1028.287,1005.096,0.0,0.0,-1.841,4.68,2.06
2,3,34,3400,car,1025.86,996.482,-0.446,-2.285,-1.763,4.52,1.99
2,4,34,3400,car,992.846,982.574,0.011,0.365,1.541,4.39,1.69
2,5,34,3400,car,1029.902,1012.818,0.0,0.0,-1.804,4.92,2.15
2,6,34,3400,car,1016.117,1000.699,-0.611,-0.602,-2.364,4.51,1.89
2,10,34,3400,car,952.678,1003.368,-12.258,2.144,2.968,4.04,1.72
2,11,34,3400,car,1021.933,1006.437,-0.385,-0.689,-2.08,4.52,1.87
